Title	URL	Assignees	Status	Estimated size	Real size
Review different Linux Distros	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/1		Product Backlog		
Review options for zero downtime update	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/2		Product Backlog		
Review how a TPM can be used	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/3		Product Backlog		
Review Backup options	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/4		Product Backlog		
